updateddate,addeddate,reportdate,mechvent_tech,goggles,er_nurse,gloves,icu_nurse,head_cover,pulmo,respthe,shoe_cover,face_shield,ward_nurse,id,hfhudcode,ic_specialist,surgmask,medtech,gown,resident,id_specialist,n95mask,cfname
2020-03-29 8:59:57,2020-03-29 8:59:57,2020-03-29,0,10,4,12,0,7,1,0,7,0,1900-01-01,21,DOH000000000003771,0,13,1,10,2,0,4,SOUTHERN PALAWAN PROVINCIAL HOSPITAL
2020-04-04 11:53:00,2020-04-04 11:53:00,2020-04-04,1,10,4,20,0,100,1,0,50,15,1900-01-11,233,DOH000000000001679,1,20,5,50,10,1,0,SAGRADO MEDICAL AND CHILDREN'S CLINIC
2020-04-12 11:09:22,2020-04-12 11:09:22,2020-04-12,0,2,4,10,0,50,1,0,50,15,1900-01-11,617,DOH000000000001679,1,10,2,20,2,1,0,SAGRADO MEDICAL AND CHILDREN'S CLINIC
2020-04-11 13:04:08,2020-04-11 13:04:08,2020-04-11,0,0,4,2,0,14,0,0,0,4,1900-01-03,597,DOH000000000005058,0,1,4,14,4,0,1,SALVADOR R. ENCINAS DISTRICT HOSPITAL
2020-04-03 16:36:56,2020-04-03 16:36:56,2020-04-03,0,5,4,5,0,4,2,0,6,8,1900-01-10,196,DOH000000000000767,0,2,5,8,6,0,1,ST. JOSEPH SOUTHERN BUKIDNON HOSPITAL
2020-04-10 14:54:28,2020-04-10 14:54:28,2020-04-10,0,10,4,5,0,9,2,0,10,8,1900-01-10,387,DOH000000000000767,0,5,5,13,6,0,1,ST. JOSEPH SOUTHERN BUKIDNON HOSPITAL
2020-04-08 12:12:15,2020-04-08 12:12:15,2020-04-08,0,10,4,50,0,30,0,0,0,10,1900-01-13,279,DOH000000000000658,0,500,1,10,4,0,0,BUKIDNON PROVINCIAL HOSPITAL - TALAKAG
2020-04-10 16:42:25,2020-04-10 16:42:25,2020-04-10,0,44,4,12,0,27,0,0,29,0,1900-01-04,516,DOH000000000003413,0,9,3,37,4,0,0,KUTA CESAR L. SANG-AN STATION HOSPITAL
2020-04-10 18:56:24,2020-04-10 18:56:24,2020-04-10,0,0,4,1,0,0,0,0,0,13,1900-01-03,552,DOH000000000002025,0,1,1,0,4,0,0,MAGALLANES MEDICARE COMMUNITY HOSPITAL
2020-04-03 3:36:52,2020-04-03 3:36:52,2020-04-03,1,89,4,262,6,282,1,1,212,55,1900-01-23,156,DOH000000000002117,0,10,12,55,6,0,20,OCCIDENTAL MINDORO PROVINCIAL HOSPITAL
2020-04-04 10:19:38,2020-04-04 10:19:38,2020-04-04,0,0,4,3,0,6,0,0,3,30,1900-01-03,231,DOH000000000005566,0,0,2,3,1,0,0,"PLTC, INC. LUIS A. TIAM MEDICAL CENTER"
2020-04-10 12:15:16,2020-04-10 12:15:16,2020-04-10,0,15,4,3,0,10,0,0,25,10,1900-01-04,340,DOH000000000000495,0,3,5,3,5,1,1,DR. HENRY M. DE VILLA MEMORIAL HOSPITAL
2020-04-10 14:54:17,2020-04-10 14:54:17,2020-04-10,0,3,4,45,4,100,1,0,100,50,1900-01-03,386,DOH000000000038000,0,10,1,50,3,0,2,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
2020-04-10 9:24:37,2020-04-10 9:24:37,2020-04-10,0,15,4,5,0,15,0,0,0,15,1900-01-03,303,DOH000000000032268,0,0,2,0,3,0,0,SAINT CAMILLUS MATERNITY AND POLYCLINIC
2020-04-03 4:01:37,2020-04-03 4:01:37,2020-04-03,0,1,4,0,0,1,0,0,1,0,1900-01-10,175,DOH000000000032090,0,0,5,1,6,0,0,LORENZO TAN MULTI-PURPOSE COOPERATIVE HOSPITAL
2020-04-04 17:50:24,2020-04-04 17:50:24,2020-04-04,0,1,4,2,0,0,0,0,0,5,1900-01-01,243,DOH000000000032090,0,0,2,2,1,0,0,LORENZO TAN MULTI-PURPOSE COOPERATIVE HOSPITAL
2020-04-10 16:53:09,2020-04-10 16:53:09,2020-04-10,0,1,4,2,0,1,0,0,0,2,1900-01-01,526,DOH000000000032090,0,1,1,2,1,0,0,LORENZO TAN MULTI-PURPOSE COOPERATIVE HOSPITAL
2020-04-04 13:47:36,2020-04-04 13:47:36,2020-04-04,0,0,4,10,0,0,1,0,0,40,1900-01-09,237,DOH000000000037388,0,40,2,2,2,1,0,"UNITED DOCTORS HOSPITAL OF COTABATO CITY, INC."
2020-04-10 16:01:24,2020-04-10 16:01:24,2020-04-10,0,19,4,9,0,125,1,0,2,9,1900-01-03,461,DOH000000000032541,0,2,5,10,4,0,19,VILLANUEVA-TANCHULING MATERNITY & GENERAL HOSPITAL
2020-04-07 9:20:09,2020-04-07 9:20:09,2020-04-07,0,8,4,200,0,5000,2,1,0,20,1900-01-03,266,DOH000000000005333,0,25,3,7,5,1,0,MEDICAL CENTER OF DIGOS COOPERATIVE HOSPITAL (MCDC)
2020-04-10 16:14:56,2020-04-10 16:14:56,2020-04-10,0,2,4,6,0,20,0,0,0,20,1900-01-06,482,DOH000000000000309,0,40,2,2,1,0,0,JOSE PANGANIBAN PRIMARY HOSPITAL SERVICE COOPERATIVE
2020-04-10 10:42:19,2020-04-10 10:42:19,2020-04-10,0,11,4,24,0,70,1,0,100,85,1899-12-30,319,DOH000000000005377,0,0,7,25,5,0,0,MEDICAL MISSION GROUP HOSPITAL & HEALTH SERVICES COOPERATIVE
2020-04-10 15:50:04,2020-04-10 15:50:04,2020-04-10,1,13,5,10,0,50,0,1,10,0,1900-01-17,435,DOH000000000001788,0,30,3,5,7,0,10,Conner District Hospital
2020-04-03 2:00:25,2020-04-03 2:00:25,2020-04-03,1,15,5,1000,0,50,0,1,20,0,1900-01-17,118,DOH000000000001788,0,40,3,7,7,0,20,Conner District Hospital
2020-04-10 14:45:24,2020-04-10 14:45:24,2020-04-10,0,20,5,10,0,170,0,2,0,25,1900-01-14,381,DOH000000000006493,0,7,3,20,3,0,0,Eversley Childs Sanitarium
2020-04-10 13:29:59,2020-04-10 13:29:59,2020-04-10,0,50,5,30,0,100,0,0,100,50,1900-01-04,360,DOH000000000000267,0,1,1,100,2,0,5,Masbate Provincial Hospital
2020-04-10 15:35:30,2020-04-10 15:35:30,2020-04-10,0,8,5,9,0,10,0,0,8,10,1900-01-04,415,DOH000000000037004,0,1,3,8,2,0,2,MALANGAS EMERGENCY INFIRMARY
2020-04-03 4:32:57,2020-04-03 4:32:57,2020-04-03,0,10,5,10,0,10,0,0,10,10,1900-01-04,192,DOH000000000037004,0,2,3,10,2,0,1,MALANGAS EMERGENCY INFIRMARY
2020-04-03 20:38:08,2020-04-03 20:38:08,2020-04-03,2,200,5,20,8,100,3,2,100,200,1900-01-20,225,DOH000000000000268,1,3,3,200,8,2,10,DAVAO REGIONAL MEDICAL CENTER
2020-04-10 15:03:46,2020-04-10 15:03:46,2020-04-10,0,15,5,10,0,200,1,0,10,85,1900-01-11,392,DOH000000000002634,0,0,4,30,1,1,0,MMGHHSP COOPERATI VE HOSPITAL
2020-04-10 16:41:04,2020-04-10 16:41:04,2020-04-10,0,1,5,2235,0,1223,1,0,0,0,1900-01-03,510,DOH000000000000646,0,482,1,138,3,0,56,Margosatubig Regional Hospital
2020-04-01 11:47:19,2020-04-01 11:47:19,2020-04-01,0,14,5,2340,0,1261,1,1,191,0,1900-01-03,50,DOH000000000000646,0,610,1,40,3,0,1041,Margosatubig Regional Hospital
2020-03-30 10:05:09,2020-03-30 10:05:09,2020-03-30,0,120,5,30,0,9600,0,0,100,10,1900-01-03,28,DOH000000000000232,0,7,1,69,1,0,14,SAN SEBASTIAN DISTRICT HOSPITAL
2020-04-10 16:48:20,2020-04-10 16:48:20,2020-04-10,0,10,5,5,0,50,1,0,20,15,1900-01-09,519,DOH000000000038480,0,2,2,200,3,1,200,"SURIGAO DOCTORS' HOSPITAL, INC."
2020-04-11 11:42:27,2020-04-11 11:42:27,2020-04-11,0,15,5,15,0,200,0,0,5,30,1900-01-05,592,DOH000000000007505,0,5,7,12,3,0,1,CLINICA OZARAGA DOCTORS HOSPITAL
2020-04-03 16:38:06,2020-04-03 16:38:06,2020-04-03,0,16,5,15,0,200,0,0,5,30,1900-01-05,197,DOH000000000007505,0,5,7,12,3,0,1,CLINICA OZARAGA DOCTORS HOSPITAL
2020-04-07 19:19:49,2020-04-07 19:19:49,2020-04-07,0,0,5,20,0,50,1,0,0,15,1900-01-08,276,DOH000000000000589,0,12,5,0,3,0,0,"KABACAN MEDICAL SPECIALIST, INC."
2020-04-10 16:20:15,2020-04-10 16:20:15,2020-04-10,0,24,5,8,0,50,0,0,7,37,1900-01-10,489,DOH000000000006720,0,0,4,20,3,0,50,A.M. YUMENA GENERAL HOSPITAL INC.
2020-04-03 3:07:03,2020-04-03 3:07:03,2020-04-03,0,17,5,5,0,17,0,0,5,30,1900-01-09,132,DOH000000000007014,0,2,3,17,2,0,0,"STA. MARIA VILLAGE HOSPITAL, INC."
2020-04-10 13:15:01,2020-04-10 13:15:01,2020-04-10,0,17,5,4,0,17,0,0,5,30,1900-01-09,351,DOH000000000007014,0,2,3,17,2,0,0,"STA. MARIA VILLAGE HOSPITAL, INC."
2020-04-10 17:09:35,2020-04-10 17:09:35,2020-04-10,0,140,5,9,2,15,1,0,200,115,1900-01-07,535,DOH000000000005420,0,9,4,40,5,0,2,SULTAN KUDARAT PROVINCIAL HOSPITAL
2020-04-10 15:47:45,2020-04-10 15:47:45,2020-04-10,0,30,5,10,0,20,0,0,0,20,1900-01-07,430,DOH000000000002748,0,0,6,56,5,0,5,DR. DAMIAN REYES PROVINCIAL HOSPITAL
2020-04-10 13:49:24,2020-04-10 13:49:24,2020-04-10,0,424,5,616,2,4583,2,1,1657,68,1900-01-09,362,DOH000000000034411,0,15646,0,1095,4,1,340,PAMPANGA PREMIER MEDICAL CENTER INC.
2020-04-10 9:09:05,2020-04-10 9:09:05,2020-04-10,0,60,5,6,0,50,0,0,10,55,1900-01-06,300,DOH000000000000246,0,5,3,10,5,0,2,SAN JOSE MEDICARE COMMUNITY HOSPITAL
2020-04-10 17:58:05,2020-04-10 17:58:05,2020-04-10,1,77,5,77,5,900,0,0,140,121,1900-01-04,544,DOH000000000005353,1,466,2,130,1,0,29,Don Emilio del Valle Memorial Hospital
2020-04-03 3:58:32,2020-04-03 3:58:32,2020-04-03,1,2,5,1,0,0,1,0,40,2,1900-01-10,172,DOH000000000034296,0,4,3,40,1,0,0,"ST. PAUL SURIGAO UNIVERSITY HOSPITAL, INC."
2020-04-03 17:06:50,2020-04-03 17:06:50,2020-04-03,0,28,5,6,0,10,0,0,150,36,1900-01-05,208,DOH000000000004329,0,10,4,40,5,0,0,CAMP GENERAL ARTEMIO RICARTE STATION HOSPITAL
2020-04-08 14:00:11,2020-04-08 14:00:11,2020-04-08,0,10,5,18,0,5,0,0,5,5,1900-01-08,281,DOH000000000000450,0,3,1,5,7,0,4,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - CLAVERIA
2020-04-10 14:42:59,2020-04-10 14:42:59,2020-04-10,0,0,5,2,0,20,0,0,5,20,1900-01-14,377,DOH000000000005060,0,2,5,5,4,0,0,IMMACULATE CONCEPCION POLYCLINIC AND HOSPITAL INC
2020-03-30 9:09:16,2020-03-30 9:09:16,2020-03-30,0,9,5,9,2,9,1,0,9,100,1900-01-09,27,DOH000000000033978,0,27,9,9,4,0,83,"MINDANAO DOCTORS HOSPITAL AND CANCER CENTER, INC."
2020-03-30 7:16:07,2020-03-30 7:16:07,2020-03-30,0,6,5,10,3,100,1,0,39,10,1900-01-07,26,DOH000000000036844,3,1,4,39,3,1,1,"ST. BENEDICT HOSPITAL OF DAVAO DEL SUR, INC (new)"
2020-04-11 8:03:59,2020-04-11 8:03:59,2020-04-11,0,10,5,20,3,100,1,0,38,20,1900-01-07,575,DOH000000000036844,3,0,4,38,3,1,1,"ST. BENEDICT HOSPITAL OF DAVAO DEL SUR, INC (new)"
2020-04-03 4:16:11,2020-04-03 4:16:11,2020-04-03,0,2,6,20,0,500,1,3,0,40,1900-01-05,181,,0,20,4,13,11,0,0,TESTER
2020-04-10 17:38:53,2020-04-10 17:38:53,2020-04-10,0,2,6,16,0,1000,1,0,0,60,1900-01-05,543,,0,16,4,13,11,0,0,TESTER
2020-04-10 9:41:26,2020-04-10 9:41:26,2020-04-10,0,2,6,84,0,400,4,0,7,50,1900-01-04,307,DOH000000000031927,0,5,3,110,4,1,1,NICC DOCTORS HOSPITAL
2020-04-03 1:27:12,2020-04-03 1:27:12,2020-04-03,0,2,6,89,0,399,4,0,47,32,1900-01-04,106,DOH000000000031927,0,0,3,142,4,1,0,NICC DOCTORS HOSPITAL
2020-04-10 15:49:25,2020-04-10 15:49:25,2020-04-10,0,8,6,1,0,8,0,0,0,10,1900-01-05,433,DOH000000000033979,0,0,0,8,3,0,0,PNP HOSPITAL REGION 13
2020-04-10 14:11:50,2020-04-10 14:11:50,2020-04-10,0,25,6,90,2,200,3,0,16,75,1900-01-09,369,DOH000000000005199,0,9,20,31,6,1,1,"ST. JOHN HOSPITAL, INC."
2020-04-03 17:17:06,2020-04-03 17:17:06,2020-04-03,0,95,6,500,8,17000,1,0,274,20,1900-01-13,212,DOH000000000002165,0,500,7,400,5,1,260,AMAI PAKPAK MEDICAL CENTER
2020-04-10 14:49:37,2020-04-10 14:49:37,2020-04-10,0,150,6,350,8,16000,1,0,200,200,1900-01-13,384,DOH000000000002165,0,400,5,300,5,1,220,AMAI PAKPAK MEDICAL CENTER
2020-04-02 5:18:41,2020-04-02 5:18:41,2020-04-02,0,95,6,500,8,17000,1,0,274,20,1900-01-13,75,DOH000000000002165,0,500,7,400,5,1,260,AMAI PAKPAK MEDICAL CENTER
2020-04-10 16:22:21,2020-04-10 16:22:21,2020-04-10,0,32,6,31,0,32,0,0,32,27,1900-01-05,492,DOH000000000016768,0,480,1,35,2,0,30,SAN JOSE DISTRICT HOSPITAL
2020-03-27 16:45:19,2020-03-27 16:45:19,2020-03-27,0,1,6,10,0,300,2,4,0,10,1900-01-05,12,DOH000000000006875,0,0,6,10,2,0,1,"DIVINE MERCY HOSPITAL, INC."
2020-04-03 17:11:40,2020-04-03 17:11:40,2020-04-03,1,92,6,40,12,1096,2,3,174,96,1900-01-06,209,DOH000000000034465,2,30,13,585,10,2,8,SANTIAGO MEDICAL CITY (NEW)
2020-04-02 3:22:16,2020-04-02 3:22:16,2020-04-02,0,4,6,20,0,80,0,0,2,10,1900-01-05,61,DOH000000000000222,0,1,1,2,3,0,1,BULALACAO COMMUNITY HOSPITAL
2020-04-10 13:29:39,2020-04-10 13:29:39,2020-04-10,0,30,6,1,0,25,0,0,25,20,1900-01-05,359,DOH000000000003490,0,3,1,25,2,0,0,SAN ANDRES MUNICIPAL HOSPITAL
2020-04-03 3:40:29,2020-04-03 3:40:29,2020-04-03,0,30,6,2,0,50,0,0,50,30,1900-01-05,160,DOH000000000003490,0,5,1,29,2,0,0,SAN ANDRES MUNICIPAL HOSPITAL
2020-04-10 11:40:16,2020-04-10 11:40:16,2020-04-10,1,15,6,400,3,150,1,2,20,40,1900-01-05,330,DOH000000000003412,2,100,2,190,7,2,400,"SE?OR STO. NI?O HOSPITAL, INC."
2020-04-11 13:57:52,2020-04-11 13:57:52,2020-04-11,2,20,6,140,0,26000,2,3,900,840,1900-01-05,599,DOH000000000005034,2,1540,3,3000,6,4,50,WESTERN VISAYAS MEDICAL CENTER
2020-04-06 20:10:52,2020-04-06 20:10:52,2020-04-06,0,19,6,2,0,20,1,0,0,10,1900-01-15,263,DOH000000000007028,0,0,5,19,3,0,0,JESUS THE GOOD SHEPHERD HOSPITAL
2020-04-10 12:01:34,2020-04-10 12:01:34,2020-04-10,0,5,6,1,0,0,1,0,0,10,1900-01-14,334,DOH000000000007028,0,0,5,11,5,1,0,JESUS THE GOOD SHEPHERD HOSPITAL
2020-04-05 18:08:44,2020-04-05 18:08:44,2020-04-05,1,50,6,40,8,300,2,2,300,300,1900-01-07,251,DOH000000000000807,1,30,1,300,0,1,9,ZAMBOANGA DEL NORTE MEDICAL CENTER
2020-04-10 11:54:22,2020-04-10 11:54:22,2020-04-10,1,10,6,60,6,3000,2,2,100,70,1900-01-07,332,DOH000000000000807,1,50,1,650,0,1,4,ZAMBOANGA DEL NORTE MEDICAL CENTER
2020-04-10 16:34:08,2020-04-10 16:34:08,2020-04-10,0,30,6,5,0,0,0,0,0,20,1900-01-05,503,DOH000000000002014,0,0,0,5,1,0,0,TINAMBAC MEDICARE COMMUNITY HOSPITAL
2020-04-03 2:08:06,2020-04-03 2:08:06,2020-04-03,0,6,6,13,4,400,0,1,0,75,1900-01-03,121,DOH000000000004415,0,10,7,20,3,1,0,"GONZALES MARANAN MEDICAL CENTER, INC."
2020-04-11 10:33:37,2020-04-11 10:33:37,2020-04-11,0,85,6,13,4,400,0,1,0,100,1900-01-03,589,DOH000000000004415,0,15,7,40,3,1,0,"GONZALES MARANAN MEDICAL CENTER, INC."
2020-04-03 3:25:26,2020-04-03 3:25:26,2020-04-03,0,0,6,0,0,400,7,3,10,0,1900-01-02,140,DOH000000000005071,0,6,3,0,5,2,0,"ST. PAUL HOSPITAL OF TUGUEGARAO, INC."
2020-04-10 15:30:37,2020-04-10 15:30:37,2020-04-10,0,50,6,100,4,400,2,2,0,50,1899-12-30,413,DOH000000000001989,2,487,2,400,4,2,2,"SAN PEDRO HOSPITAL OF DAVAO CITY, INC."
2020-04-03 10:22:18,2020-04-03 10:22:18,2020-04-03,1,2,6,1,1,300,0,0,0,10,1900-01-07,90,DOH000000000003385,1,2,0,0,4,0,1,"BUTUAN PUERICULTURE CENTER NO. 394, INC."
2020-04-10 15:10:19,2020-04-10 15:10:19,2020-04-10,0,10,6,5,0,10,0,0,0,30,1900-01-05,396,DOH000000000005641,0,10,6,10,4,0,0,DAVAO ORIENTAL PROV'L HOSP- GOV. GENEROSO
2020-04-03 3:38:25,2020-04-03 3:38:25,2020-04-03,0,10,6,50,0,0,0,1,30,30,1900-01-03,159,DOH000000000000226,0,20,1,40,1,0,5,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL
2020-04-10 13:02:01,2020-04-10 13:02:01,2020-04-10,0,10,6,30,0,0,0,1,16,135,1900-01-03,349,DOH000000000000226,0,20,1,60,1,0,40,ORIENTAL MINDORO CENTRAL DISTRICT HOSPITAL
2020-04-03 12:30:23,2020-04-03 12:30:23,2020-04-03,0,0,6,10,0,100,0,0,0,0,1900-01-11,102,DOH000000000003810,0,5,2,0,5,0,0,BUKIDNON PROVINCIAL HOSPITAL - SAN FERNANDO
2020-04-10 23:56:45,2020-04-10 23:56:45,2020-04-10,0,0,6,6,0,200,0,0,0,0,1900-01-11,571,DOH000000000003810,0,8,2,0,5,0,0,BUKIDNON PROVINCIAL HOSPITAL - SAN FERNANDO
2020-04-10 12:10:37,2020-04-10 12:10:37,2020-04-10,0,8,6,68,0,200,0,0,50,45,1900-01-17,338,DOH000000000000253,0,60,10,85,8,0,0,COMPOSTELA VALLEY PROVINCIAL HOSPITAL - PANTUKAN
2020-04-03 3:26:10,2020-04-03 3:26:10,2020-04-03,0,14,6,750,0,41,0,0,1038,80,1900-01-03,144,DOH000000000000497,0,856,11,100,7,0,2,Dr. Jose Rizal Memorial Hospital  (DOH retained)
2020-04-10 15:29:12,2020-04-10 15:29:12,2020-04-10,0,61,6,690,0,0,0,0,1019,129,1900-01-03,412,DOH000000000000497,0,887,11,80,6,0,35,Dr. Jose Rizal Memorial Hospital  (DOH retained)
2020-03-30 10:04:55,2020-03-30 10:04:55,2020-03-30,0,34,6,811,0,0,0,0,1000,0,1900-01-04,29,DOH000000000000497,0,808,0,120,4,0,0,Dr. Jose Rizal Memorial Hospital  (DOH retained)
2020-04-03 3:48:31,2020-04-03 3:48:31,2020-04-03,0,76,6,6400,0,39,2,1,0,413,1900-01-07,164,DOH000000000000615,0,1332,22,2320,2,2,426,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-03-31 10:49:00,2020-03-31 10:49:00,2020-03-31,0,14,6,30,0,100,2,1,100,9,1900-01-07,41,DOH000000000000615,0,4,22,57,2,2,6,LAS PI?AS GENERAL HOSPITAL & SATELLITE TRAUMA CENTER
2020-04-05 13:08:30,2020-04-05 13:08:30,2020-04-05,0,5,6,500,5,100,1,7,50,20,1900-01-06,249,DOH000000000000392,3,0,8,10,5,1,0,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC. (EXT.)"
2020-04-10 15:09:40,2020-04-10 15:09:40,2020-04-10,0,5,6,10,5,50,1,7,50,20,1900-01-06,395,DOH000000000000392,3,0,8,7,5,1,0,"NUEVA ECIJA GOOD SAMARITAN HEALTH SYSTEM, INC. (EXT.)"
2020-04-03 4:11:22,2020-04-03 4:11:22,2020-04-03,0,0,7,2,0,30,0,0,0,60,1900-01-17,180,DOH000000000002421,0,2,4,30,5,0,0,BISLIG DISTRICT HOSPITAL
2020-04-10 16:50:25,2020-04-10 16:50:25,2020-04-10,0,0,7,1,0,50,0,0,0,40,1900-01-17,524,DOH000000000002421,0,2,4,20,2,0,0,BISLIG DISTRICT HOSPITAL
2020-04-10 10:41:12,2020-04-10 10:41:12,2020-04-10,0,0,7,0,0,0,0,0,0,25,1900-01-07,318,DOH000000000005024,0,0,6,0,5,0,0,MALITA DISTRICT HOSPITAL
2020-04-10 16:34:48,2020-04-10 16:34:48,2020-04-10,1,134,7,20,4,200,0,1,20,423,1900-01-02,506,DOH000000000007489,0,32,9,8,5,2,18,EASTERN BICOL MEDICAL CENTER
2020-04-03 12:25:13,2020-04-03 12:25:13,2020-04-03,2,100,7,25,7,100,4,2,100,75,1900-01-16,100,DOH000000000025676,1,50,8,0,1,2,1,"GRACE GENERAL HOSPITAL, INC."
2020-04-10 12:39:54,2020-04-10 12:39:54,2020-04-10,2,75,7,100,5,250,4,2,100,75,1900-01-14,344,DOH000000000025676,1,50,8,5,1,2,5,"GRACE GENERAL HOSPITAL, INC."
2020-03-28 12:36:48,2020-03-28 12:36:48,2020-03-28,0,25,7,4390,6,79200,2,8,1179,4450,1900-01-27,20,DOH000000000000459,1,947,10,455,26,1,123,COTABATO REGIONAL AND MEDICAL CENTER
2020-04-05 16:16:08,2020-04-05 16:16:08,2020-04-05,0,25,7,4000,6,70000,2,8,1000,4000,1900-01-27,250,DOH000000000000459,1,850,10,150,26,1,70,COTABATO REGIONAL AND MEDICAL CENTER
2020-04-12 15:31:23,2020-04-12 15:31:23,2020-04-12,0,0,7,4310,6,78700,2,8,0,0,1900-01-27,621,DOH000000000000459,1,1383,10,25,26,1,142,COTABATO REGIONAL AND MEDICAL CENTER
2020-04-08 15:52:57,2020-04-08 15:52:57,2020-04-08,0,40,7,4,3,200,0,3,30,50,1900-01-11,282,DOH000000000031935,0,4,11,80,1,0,1,"SAN FRANCISCO DOCTORS HOSPITAL, INC."
2020-04-10 18:36:05,2020-04-10 18:36:05,2020-04-10,0,12,7,20,6,60,2,1,30,12,1900-01-21,551,DOH000000000032016,0,20,8,20,2,0,2,"VALENCIA POLYMEDIC GENERAL HOSPITAL, INC."
2020-04-10 13:03:49,2020-04-10 13:03:49,2020-04-10,0,10,7,10,0,100,0,0,50,10,1900-01-11,350,DOH000000000005166,0,3,6,3,7,0,0,COMPOSTELA VALLEY PROVINCIAL HOSPITAL -MARAGUSAN
2020-04-08 13:39:09,2020-04-08 13:39:09,2020-04-08,0,10,7,4,0,100,0,0,50,10,1900-01-11,280,DOH000000000005166,0,3,6,3,7,0,0,COMPOSTELA VALLEY PROVINCIAL HOSPITAL -MARAGUSAN
2020-04-10 15:45:03,2020-04-10 15:45:03,2020-04-10,0,14,7,10,0,15,1,3,0,20,1900-01-03,425,DOH000000000004592,0,2,6,15,3,1,1,ZAMBOANGA PUERICULTURE CENTER MATERNITY LYING-IN HOSPITAL
2020-04-12 11:02:01,2020-04-12 11:02:01,2020-04-12,0,2,8,1,0,100,0,0,100,50,1900-01-07,616,DOH000000000004507,0,79,5,17,7,0,1,NAGA CITY HOSPITAL
2020-03-27 8:47:03,2020-03-27 8:47:03,2020-03-27,0,0,8,20,0,30,0,0,0,30,1900-01-16,4,DOH000000000004201,0,2,5,20,10,0,0,MANDAUE CITY HOSPITAL
2020-04-03 1:45:17,2020-04-03 1:45:17,2020-04-03,0,0,8,22,0,400,0,0,0,100,1900-01-16,110,DOH000000000004201,0,1,5,25,10,0,0,MANDAUE CITY HOSPITAL
2020-04-10 16:00:34,2020-04-10 16:00:34,2020-04-10,0,8,8,3,0,50,0,0,25,30,1900-01-11,459,DOH000000000002595,0,5,14,50,2,0,3,"PANABO POLYMEDIC HOSPITAL, INC."
2020-04-03 1:42:10,2020-04-03 1:42:10,2020-04-03,0,0,8,15,0,62,0,0,1180,73,1900-01-09,109,DOH000000000000266,0,18,6,0,8,0,7,CAMARINES NORTE PROVINCIAL HOSPITAL
2020-04-10 15:27:59,2020-04-10 15:27:59,2020-04-10,0,0,8,15,0,52,0,0,1080,50,1900-01-05,409,DOH000000000000266,0,0,12,0,8,0,0,CAMARINES NORTE PROVINCIAL HOSPITAL
2020-04-03 3:54:54,2020-04-03 3:54:54,2020-04-03,0,0,8,0,0,30,2,0,5,10,1900-01-08,169,DOH000000000037944,0,0,4,0,10,0,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
2020-04-10 15:59:12,2020-04-10 15:56:06,2020-04-10,0,0,8,0,0,30,2,0,5,10,1900-01-08,449,DOH000000000037944,0,0,4,0,10,0,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
2020-04-03 1:50:43,2020-04-03 1:50:43,2020-04-03,0,0,8,100,5,2800,1,2,0,50,1900-01-09,112,DOH000000000000279,0,8,2,200,3,2,5,Culion Sanitarium and General Hospital
2020-03-31 3:51:53,2020-03-31 3:51:53,2020-03-31,0,0,8,100,5,3300,1,2,0,100,1900-01-09,44,DOH000000000000279,0,14,2,400,3,2,10,Culion Sanitarium and General Hospital
2020-04-10 16:43:57,2020-04-10 16:43:57,2020-04-10,0,6,8,44,3,19,0,0,19,19,1900-01-07,517,DOH000000000007121,0,13,2,19,4,0,6,ANGEL SALAZAR MEMORIAL GENERAL HOSPITAL
2020-04-06 10:46:03,2020-04-06 10:46:03,2020-04-06,0,10,8,1,3,11,0,0,7,50,1900-01-07,255,DOH000000000007121,0,0,2,9,3,0,7,ANGEL SALAZAR MEMORIAL GENERAL HOSPITAL
2020-04-03 17:39:23,2020-04-03 17:39:23,2020-04-03,0,396,8,124,12,988,3,4,0,267,1900-01-07,215,DOH000000000000271,3,54,8,431,28,5,17,JOSE B. LINGAD MEMORIAL REGIONAL HOSPITAL
2020-04-10 15:51:13,2020-04-10 15:51:13,2020-04-10,0,570,8,4926,12,6059,3,4,316,131,1900-01-07,439,DOH000000000000271,3,478,8,2364,28,5,27,JOSE B. LINGAD MEMORIAL REGIONAL HOSPITAL
2020-04-10 8:04:49,2020-04-10 8:04:49,2020-04-10,0,4,8,4,0,100,0,0,20,18,1900-01-07,283,DOH000000000000318,0,0,6,3,1,0,0,DR. VICTOR S. VILLAROMAN MEMORIAL HOSPITAL
2020-04-02 4:02:30,2020-04-02 4:02:30,2020-04-02,0,0,8,2,0,20,0,0,0,4,1900-01-07,67,DOH000000000005285,1,0,3,0,6,0,0,ORIENTAL MINDORO SOUTHERN DISTRICT HOSPITAL
2020-04-10 15:51:37,2020-04-10 15:51:37,2020-04-10,0,0,8,88,0,0,0,0,0,0,1900-01-03,441,DOH000000000002141,0,15,5,0,7,0,900,DR. LORENZO T. ZIGA MEMORIAL DISTRICT HOSPITAL
