updateddate,addeddate,reporttime,id,icu_np_v,er_suspro,hfhudcode,mechvent_v,beds_ward_v,icu_np_o,mechvent_o,icu_wnp_v,isolbed_o,adm_suspro,beds_ward_o,er_confirm,reportdate,adm_confirm,icu_wnp_o,isolbed_v,cfname
2020-03-27 10:47:25,2020-03-27 10:47:25,1,94,0,0,DOH000000000003225,1,0,0,5,0,2,0,0,0,2020-03-27,0,1,1,TAYUG FAMILY HOSPITAL
2020-04-06 9:24:15,2020-04-06 9:24:15,1,4349,0,0,DOH000000000003225,1,0,0,4,0,2,1,0,0,2020-04-06,0,5,1,TAYUG FAMILY HOSPITAL
2020-04-03 10:22:11,2020-04-03 10:22:11,1,2549,0,0,DOH000000000003225,1,0,0,3,1,2,1,0,0,2020-04-03,0,5,0,TAYUG FAMILY HOSPITAL
2020-03-28 8:00:53,2020-03-28 8:00:53,1,192,0,0,DOH000000000003225,1,0,0,5,0,2,0,0,0,2020-03-28,0,1,1,TAYUG FAMILY HOSPITAL
2020-04-02 11:18:42,2020-04-02 11:18:42,1,2042,0,0,DOH000000000003225,1,0,0,4,0,2,1,0,0,2020-04-02,0,1,1,TAYUG FAMILY HOSPITAL
2020-04-12 16:04:44,2020-04-12 16:04:44,3,10680,0,0,DOH000000000003314,0,2,0,1,0,2,0,2,0,2020-04-12,0,1,2,MOTHER TERESA OF CALCUTTA MEDICAL CENTER
2020-04-01 10:17:35,2020-04-01 10:17:35,1,1522,0,0,DOH000000000003376,1,2,0,0,1,2,1,0,0,2020-04-01,0,0,6,Far North Luzon General Hospital & Training Center
2020-04-07 9:30:57,2020-04-07 9:30:57,1,5197,0,0,DOH000000000003376,1,2,0,0,1,2,2,0,0,2020-04-07,0,0,8,Far North Luzon General Hospital & Training Center
2020-03-26 12:10:10,2020-03-26 12:10:10,2,27,0,0,DOH000000000003409,1,0,0,0,0,2,2,0,0,2020-03-26,0,0,1,ABORLAN MEDICAL HOSPITAL
2020-04-14 17:04:21,2020-04-14 17:04:21,3,13470,0,0,DOH000000000003412,2,0,0,0,2,2,0,0,0,2020-04-14,0,0,3,"SE?OR STO. NI?O HOSPITAL, INC."
2020-04-01 12:48:17,2020-04-01 12:48:17,2,1622,0,0,DOH000000000003412,2,0,0,0,2,2,2,0,0,2020-04-01,0,0,1,"SE?OR STO. NI?O HOSPITAL, INC."
2020-04-03 12:38:38,2020-04-03 12:38:38,2,2660,0,0,DOH000000000003412,2,0,0,0,2,2,2,0,0,2020-04-03,0,0,1,"SE?OR STO. NI?O HOSPITAL, INC."
2020-04-02 3:02:34,2020-04-02 3:02:34,2,2171,0,0,DOH000000000003412,2,0,0,0,2,2,2,0,0,2020-04-02,0,0,1,"SE?OR STO. NI?O HOSPITAL, INC."
2020-03-31 4:40:50,2020-03-31 4:40:50,3,1284,0,0,DOH000000000003412,2,0,0,0,0,2,3,0,0,2020-03-31,1,2,3,"SE?OR STO. NI?O HOSPITAL, INC."
2020-04-08 12:24:11,2020-04-08 12:24:11,2,6301,0,0,DOH000000000003542,1,0,0,0,1,2,2,0,0,2020-04-08,0,0,1,DIVINE WORD HOSPITAL
2020-04-11 9:04:40,2020-04-11 9:04:40,1,9090,0,0,DOH000000000003542,1,0,0,0,1,2,2,0,0,2020-04-11,0,0,1,DIVINE WORD HOSPITAL
2020-04-07 21:20:31,2020-04-07 21:20:31,3,5786,0,0,DOH000000000003542,0,0,0,1,0,2,3,0,0,2020-04-07,0,1,1,DIVINE WORD HOSPITAL
2020-04-12 16:34:30,2020-04-12 16:34:30,3,10761,0,0,DOH000000000003667,0,0,0,0,0,2,2,0,0,2020-04-12,0,0,10,NUEVA VIZCAYA PROVINCIAL HOSPITAL
2020-04-10 11:09:33,2020-04-10 11:09:33,2,8126,0,0,DOH000000000003667,0,0,0,0,0,2,0,0,0,2020-04-10,0,0,10,NUEVA VIZCAYA PROVINCIAL HOSPITAL
2020-04-11 12:12:23,2020-04-11 12:12:23,2,9347,0,0,DOH000000000003667,0,0,0,0,0,2,2,0,0,2020-04-11,0,0,10,NUEVA VIZCAYA PROVINCIAL HOSPITAL
2020-04-09 7:40:58,2020-04-09 7:40:58,1,6821,0,0,DOH000000000003715,3,0,0,0,0,2,1,0,0,2020-04-09,1,0,1,THE MEDICAL CITY - ILOILO
2020-04-10 8:07:15,2020-04-10 8:07:15,1,7808,0,0,DOH000000000003715,3,0,0,0,0,2,0,0,0,2020-04-10,2,0,1,THE MEDICAL CITY - ILOILO
2020-04-12 14:36:22,2020-04-12 14:36:22,1,10550,0,0,DOH000000000003769,0,0,0,0,4,2,0,0,0,2020-04-12,0,3,5,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED"
2020-04-14 10:51:14,2020-04-14 10:51:14,2,12701,0,0,DOH000000000003769,0,0,0,0,4,2,2,0,0,2020-04-14,0,4,5,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED"
2020-04-15 14:10:06,2020-04-15 14:10:06,2,14615,0,0,DOH000000000003769,0,0,0,0,4,2,2,0,0,2020-04-15,0,4,5,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED"
2020-04-13 13:01:24,2020-04-13 13:01:24,2,11646,0,0,DOH000000000003769,0,0,0,0,4,2,2,0,0,2020-04-13,0,3,5,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED"
2020-04-11 11:41:04,2020-04-11 11:41:04,2,9268,0,0,DOH000000000003769,0,0,0,0,4,2,0,0,0,2020-04-11,0,4,5,"BUTUAN DOCTORS? HOSPITAL AND COLLEGE, INCORPORATED"
2020-03-29 11:19:56,2020-03-29 6:23:27,1,350,0,0,DOH000000000003771,1,0,0,0,0,2,2,0,0,2020-03-29,0,0,8,SOUTHERN PALAWAN PROVINCIAL HOSPITAL
2020-04-14 8:29:14,2020-04-14 8:29:14,1,12475,0,0,DOH000000000003771,5,0,0,0,0,2,2,0,0,2020-04-14,0,0,8,SOUTHERN PALAWAN PROVINCIAL HOSPITAL
2020-04-13 11:32:36,2020-04-13 11:32:36,1,11412,0,0,DOH000000000003771,5,0,0,0,0,2,2,0,0,2020-04-13,0,0,8,SOUTHERN PALAWAN PROVINCIAL HOSPITAL
2020-03-28 8:13:19,2020-03-28 8:13:19,1,200,0,0,DOH000000000003771,0,0,0,0,0,2,2,0,0,2020-03-28,0,0,8,SOUTHERN PALAWAN PROVINCIAL HOSPITAL
2020-04-01 11:45:32,2020-04-01 11:45:32,1,1565,0,0,DOH000000000003815,2,4,0,0,12,2,2,1,0,2020-04-01,1,12,6,ZAMBOANGA CITY MEDICAL CENTER
2020-04-03 10:55:36,2020-04-03 10:55:36,1,2561,0,0,DOH000000000003815,2,4,0,0,12,2,2,1,0,2020-04-03,1,12,6,ZAMBOANGA CITY MEDICAL CENTER
2020-04-02 11:34:48,2020-04-02 11:34:48,1,2049,0,0,DOH000000000003815,2,4,0,0,12,2,2,1,0,2020-04-02,1,12,6,ZAMBOANGA CITY MEDICAL CENTER
2020-04-13 7:07:39,2020-04-13 7:07:39,1,10919,0,0,DOH000000000003862,0,0,0,0,1,2,0,0,0,2020-04-13,0,1,2,BATO MATERNITY & CHILDREN'S HOSPITAL
2020-03-27 18:02:17,2020-03-27 18:02:17,3,154,0,0,DOH000000000004003,1,0,0,0,0,2,3,0,0,2020-03-27,0,1,1,NOTRE DAME DE CHARTRES HOSPITAL
2020-04-05 17:38:22,2020-04-05 17:38:22,3,4099,0,0,DOH000000000004003,1,0,0,0,1,2,1,0,0,2020-04-05,1,0,2,NOTRE DAME DE CHARTRES HOSPITAL
2020-04-04 16:08:18,2020-04-04 16:08:18,3,3393,0,0,DOH000000000004003,1,0,0,0,1,2,1,0,0,2020-04-04,1,0,1,NOTRE DAME DE CHARTRES HOSPITAL
2020-04-05 16:16:13,2020-04-05 16:16:13,1,4020,0,0,DOH000000000004095,0,4,0,0,0,2,2,0,0,2020-04-05,0,0,2,HOSPITAL OF THE HOLY CROSS
2020-04-07 14:41:48,2020-04-07 14:41:48,3,5521,0,0,DOH000000000004095,0,4,0,0,0,2,2,0,0,2020-04-07,0,0,2,HOSPITAL OF THE HOLY CROSS
2020-04-06 14:24:54,2020-04-06 14:24:54,3,4665,0,0,DOH000000000004095,0,4,0,0,0,2,2,0,0,2020-04-06,0,0,2,HOSPITAL OF THE HOLY CROSS
2020-03-31 11:59:19,2020-03-31 11:59:19,2,1118,0,0,DOH000000000004186,0,0,0,0,0,2,2,0,0,2020-03-31,0,0,2,TEODORO B. GALAGAR DISTRICT HOSPITAL
2020-04-06 16:07:51,2020-04-06 16:07:51,3,4786,0,0,DOH000000000004201,0,0,0,0,0,2,2,0,0,2020-04-06,0,0,9,MANDAUE CITY HOSPITAL
2020-04-08 16:15:32,2020-04-08 16:15:32,3,6610,0,0,DOH000000000004201,0,0,0,0,0,2,2,0,0,2020-04-08,0,0,9,MANDAUE CITY HOSPITAL
2020-04-07 16:05:04,2020-04-07 16:05:04,3,5628,0,0,DOH000000000004201,0,0,0,0,0,2,2,0,0,2020-04-07,0,0,9,MANDAUE CITY HOSPITAL
2020-04-09 8:54:40,2020-04-09 8:54:40,1,7012,0,0,DOH000000000004271,1,0,0,0,2,2,2,0,0,2020-04-09,0,1,0,ST. LOUIS HOSPITAL
2020-04-10 9:37:59,2020-04-10 9:37:59,1,8043,0,0,DOH000000000004271,1,0,0,0,2,2,3,0,0,2020-04-10,0,1,2,ST. LOUIS HOSPITAL
2020-04-08 9:46:56,2020-04-08 9:46:56,1,6119,0,0,DOH000000000004271,1,0,0,0,1,2,2,0,0,2020-04-08,0,2,0,ST. LOUIS HOSPITAL
2020-04-11 9:42:55,2020-04-11 9:42:55,1,9141,0,0,DOH000000000004271,1,0,0,0,2,2,3,0,0,2020-04-11,0,1,2,ST. LOUIS HOSPITAL
2020-04-12 8:41:48,2020-04-12 8:41:48,1,10114,0,0,DOH000000000004271,1,0,0,0,2,2,2,0,0,2020-04-12,0,1,0,ST. LOUIS HOSPITAL
2020-04-12 16:23:44,2020-04-12 16:23:44,3,10737,0,0,DOH000000000004296,0,0,0,0,0,2,2,0,0,2020-04-12,0,0,3,GARCIA MEMORIAL PROVINCIAL HOSPITAL
2020-04-13 15:25:33,2020-04-13 15:25:33,3,11778,0,1,DOH000000000004296,0,0,0,0,0,2,3,0,0,2020-04-13,0,0,3,GARCIA MEMORIAL PROVINCIAL HOSPITAL
2020-04-15 13:11:45,2020-04-15 13:11:45,2,14542,3,0,DOH000000000004299,13,12,0,0,0,2,2,0,0,2020-04-15,0,0,20,CORAZON LOCSIN MONTELIBANO MEMORIAL REGIONAL HOSPITAL
2020-04-13 16:00:28,2020-04-13 16:00:28,3,11874,3,0,DOH000000000004299,13,12,0,0,0,2,2,0,0,2020-04-13,0,0,20,CORAZON LOCSIN MONTELIBANO MEMORIAL REGIONAL HOSPITAL
2020-04-07 15:16:27,2020-04-07 15:16:27,3,5544,3,0,DOH000000000004299,3,12,0,0,0,2,2,0,0,2020-04-07,0,0,22,CORAZON LOCSIN MONTELIBANO MEMORIAL REGIONAL HOSPITAL
2020-04-14 16:37:39,2020-04-14 16:37:39,3,13415,3,1,DOH000000000004299,13,12,0,0,0,2,2,0,0,2020-04-14,0,0,20,CORAZON LOCSIN MONTELIBANO MEMORIAL REGIONAL HOSPITAL
2020-04-09 18:43:47,2020-04-09 18:43:47,3,7738,0,0,DOH000000000004358,0,5,0,1,9,2,2,0,0,2020-04-09,1,9,5,"SUMC FOUNDATION, INC."
2020-04-11 19:13:42,2020-04-11 19:13:42,3,9844,0,0,DOH000000000004358,0,5,0,1,9,2,2,0,0,2020-04-11,1,9,3,"SUMC FOUNDATION, INC."
2020-04-10 14:14:36,2020-04-10 14:14:36,3,8422,0,0,DOH000000000004358,0,5,0,1,9,2,2,0,0,2020-04-10,1,9,3,"SUMC FOUNDATION, INC."
2020-04-06 6:11:25,2020-04-06 6:11:25,1,4135,0,0,DOH000000000004414,4,0,0,0,0,2,2,0,0,2020-04-06,0,0,11,Saint Anthony Mother and Child Hospital
2020-04-12 10:52:45,2020-04-12 10:52:45,1,10261,0,0,DOH000000000004414,4,0,0,0,0,2,2,0,0,2020-04-12,0,0,11,Saint Anthony Mother and Child Hospital
2020-04-10 10:04:59,2020-04-10 10:04:59,1,8075,0,0,DOH000000000004414,4,0,0,0,0,2,5,0,0,2020-04-10,0,0,11,Saint Anthony Mother and Child Hospital
2020-04-09 8:43:43,2020-04-09 8:43:43,1,6992,0,0,DOH000000000004414,4,0,0,0,0,2,2,0,0,2020-04-09,0,0,11,Saint Anthony Mother and Child Hospital
2020-04-07 7:38:19,2020-04-07 7:38:19,1,4980,0,0,DOH000000000004414,4,0,0,0,0,2,2,0,0,2020-04-07,0,0,11,Saint Anthony Mother and Child Hospital
2020-04-08 6:38:58,2020-04-08 6:38:58,1,5809,0,0,DOH000000000004414,4,0,0,0,0,2,2,0,0,2020-04-08,0,0,11,Saint Anthony Mother and Child Hospital
2020-04-13 7:22:17,2020-04-13 7:22:17,1,10936,0,0,DOH000000000004414,4,0,0,0,0,2,2,0,0,2020-04-13,0,0,11,Saint Anthony Mother and Child Hospital
2020-04-05 9:18:11,2020-04-05 9:18:11,1,3700,0,0,DOH000000000004414,4,0,0,0,0,2,2,0,0,2020-04-05,0,0,11,Saint Anthony Mother and Child Hospital
2020-04-07 7:15:22,2020-04-07 7:15:22,1,4959,0,0,DOH000000000004529,2,0,0,1,3,2,5,0,0,2020-04-07,0,0,0,"ADVENTIST HOSPITAL-PALAWAN, INC."
2020-04-08 8:00:46,2020-04-08 8:00:46,1,5895,0,0,DOH000000000004529,2,0,0,1,3,2,8,0,0,2020-04-08,0,0,0,"ADVENTIST HOSPITAL-PALAWAN, INC."
2020-03-28 10:24:04,2020-03-28 10:24:04,1,237,0,0,DOH000000000004569,1,2,0,0,1,2,2,2,0,2020-03-28,0,0,2,BATAAN ST. JOSEPH HOSPITAL & MEDICAL CENTER CORP.
2020-03-27 8:48:41,2020-03-27 8:48:41,1,69,0,0,DOH000000000004569,1,2,0,0,1,2,2,2,0,2020-03-27,0,0,2,BATAAN ST. JOSEPH HOSPITAL & MEDICAL CENTER CORP.
2020-04-05 7:31:20,2020-04-05 7:31:20,1,3547,0,0,DOH000000000004569,1,2,0,0,0,2,2,2,0,2020-04-05,0,0,2,BATAAN ST. JOSEPH HOSPITAL & MEDICAL CENTER CORP.
2020-04-10 15:37:45,2020-04-10 15:37:45,3,8499,0,0,DOH000000000004798,0,0,0,0,2,2,2,0,0,2020-04-10,0,1,0,PAGADIAN CITY MEDICAL CENTER
2020-04-11 15:27:59,2020-04-11 15:27:59,3,9537,0,0,DOH000000000004798,0,0,0,0,1,2,3,0,0,2020-04-11,0,2,0,PAGADIAN CITY MEDICAL CENTER
2020-04-13 13:20:31,2020-04-13 13:20:31,2,11661,0,0,DOH000000000004798,0,0,0,0,2,2,3,0,0,2020-04-13,0,1,0,PAGADIAN CITY MEDICAL CENTER
2020-04-15 8:03:09,2020-04-15 8:03:09,1,13796,0,0,DOH000000000004798,0,0,0,0,2,2,3,0,0,2020-04-15,0,1,0,PAGADIAN CITY MEDICAL CENTER
2020-04-09 11:55:49,2020-04-09 11:55:49,2,7224,0,0,DOH000000000004798,0,0,0,0,2,2,2,0,0,2020-04-09,0,1,0,PAGADIAN CITY MEDICAL CENTER
2020-04-14 16:12:08,2020-04-14 16:12:08,3,13335,0,0,DOH000000000004798,0,0,0,0,2,2,3,0,0,2020-04-14,0,1,0,PAGADIAN CITY MEDICAL CENTER
2020-04-12 16:04:26,2020-04-12 16:04:26,3,10677,0,0,DOH000000000004798,0,0,0,0,1,2,3,0,0,2020-04-12,0,2,0,PAGADIAN CITY MEDICAL CENTER
2020-04-06 16:18:08,2020-04-06 16:18:08,3,4818,0,0,DOH000000000004971,0,0,0,0,0,2,2,0,0,2020-04-06,0,0,0,"GENERAL SANTOS DOCTORS? HOSPITAL, INC."
2020-04-08 16:10:56,2020-04-08 16:10:56,3,6593,0,0,DOH000000000004971,0,1,0,0,0,2,1,0,0,2020-04-08,1,0,8,"GENERAL SANTOS DOCTORS? HOSPITAL, INC."
2020-04-07 15:19:15,2020-04-07 15:19:15,3,5547,0,0,DOH000000000004971,0,0,0,0,0,2,2,0,0,2020-04-07,0,0,0,"GENERAL SANTOS DOCTORS? HOSPITAL, INC."
2020-04-03 12:04:17,2020-04-03 12:04:17,2,2620,0,0,DOH000000000004971,0,0,0,0,0,2,2,0,0,2020-04-03,0,0,0,"GENERAL SANTOS DOCTORS? HOSPITAL, INC."
2020-04-03 16:56:51,2020-04-03 16:56:51,3,2889,0,0,DOH000000000004975,0,0,0,0,4,2,0,0,0,2020-04-03,0,1,3,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC."
2020-04-04 8:32:08,2020-04-04 8:32:08,1,3066,0,0,DOH000000000004975,0,0,0,0,4,2,0,0,0,2020-04-04,0,1,3,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC."
2020-04-11 12:17:51,2020-04-11 12:17:51,2,9363,0,0,DOH000000000004975,0,0,0,0,3,2,0,0,0,2020-04-11,0,2,3,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC."
2020-04-02 3:46:21,2020-04-02 3:46:21,2,2208,0,0,DOH000000000004975,0,0,0,0,5,2,0,0,0,2020-04-02,0,0,3,"ZAMBOANGA PENINSULA MEDICAL CENTER, INC."
2020-04-07 14:09:11,2020-04-07 14:09:11,3,5506,0,0,DOH000000000005002,0,0,0,0,6,2,2,0,0,2020-04-07,0,2,2,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG
2020-04-09 17:23:43,2020-04-09 17:23:43,3,7705,0,0,DOH000000000005002,0,0,0,0,7,2,3,0,0,2020-04-09,0,1,2,ILOCOS SUR PROVINCIAL HOSPITAL GABRIELA SILANG
2020-04-10 10:52:08,2020-04-10 10:52:08,2,8107,0,0,DOH000000000005115,0,0,0,0,0,2,2,0,0,2020-04-10,0,0,26,CADIZ DISTRICT HOSPITAL
2020-04-11 16:09:15,2020-04-11 16:09:15,3,9641,0,0,DOH000000000005115,0,10,0,0,0,2,2,0,0,2020-04-11,0,0,26,CADIZ DISTRICT HOSPITAL
2020-04-15 14:33:20,2020-04-15 14:33:20,3,14633,0,0,DOH000000000005115,0,10,0,0,0,2,2,0,0,2020-04-15,0,0,26,CADIZ DISTRICT HOSPITAL
2020-04-14 14:03:33,2020-04-14 14:03:33,3,13086,0,0,DOH000000000005115,0,10,0,0,0,2,2,0,0,2020-04-14,0,0,26,CADIZ DISTRICT HOSPITAL
2020-04-13 11:30:03,2020-04-13 11:30:03,2,11405,0,0,DOH000000000005115,0,10,0,0,0,2,2,0,0,2020-04-13,0,0,26,CADIZ DISTRICT HOSPITAL
2020-03-29 18:41:53,2020-03-29 18:41:53,3,558,0,0,DOH000000000005201,2,0,0,0,0,2,2,0,0,2020-03-29,0,0,17,Batanes General Hospital
2020-04-10 15:49:18,2020-04-10 15:49:18,3,8525,0,0,DOH000000000005225,1,0,0,0,6,2,1,0,0,2020-04-10,1,1,1,"MARIA ESTRELLA GENERAL HOSPITAL, INC."
2020-04-04 18:16:56,2020-04-04 18:16:56,3,3505,0,0,DOH000000000005225,1,0,0,0,6,2,2,0,0,2020-04-04,0,1,1,"MARIA ESTRELLA GENERAL HOSPITAL, INC."
2020-04-13 15:15:42,2020-04-13 15:15:42,1,11761,0,0,DOH000000000005225,1,2,0,2,0,2,2,1,0,2020-04-13,1,0,1,"MARIA ESTRELLA GENERAL HOSPITAL, INC."
2020-04-11 17:47:56,2020-04-11 17:47:56,3,9801,0,0,DOH000000000005225,1,0,0,2,0,2,2,0,0,2020-04-11,1,0,1,"MARIA ESTRELLA GENERAL HOSPITAL, INC."
2020-04-05 12:02:36,2020-04-05 12:02:36,2,3800,0,0,DOH000000000005225,1,0,0,0,7,2,2,0,0,2020-04-05,0,0,1,"MARIA ESTRELLA GENERAL HOSPITAL, INC."
2020-04-06 17:41:21,2020-04-06 17:41:21,3,4899,0,0,DOH000000000005225,1,0,0,0,5,2,2,0,0,2020-04-06,0,2,1,"MARIA ESTRELLA GENERAL HOSPITAL, INC."
2020-04-07 8:55:33,2020-04-07 8:55:33,1,5155,0,0,DOH000000000005225,1,0,0,0,7,2,2,0,0,2020-04-07,0,0,1,"MARIA ESTRELLA GENERAL HOSPITAL, INC."
2020-04-09 18:02:21,2020-04-09 18:02:21,3,7720,0,0,DOH000000000005225,1,0,0,0,4,2,1,0,0,2020-04-09,1,3,1,"MARIA ESTRELLA GENERAL HOSPITAL, INC."
2020-03-27 14:48:06,2020-03-27 14:48:06,2,132,1,0,DOH000000000005272,4,0,0,0,0,2,2,0,0,2020-03-27,0,0,16,MEDICAL MISSION GROUP HOSPITAL MULTIPURPOSE COOPERATIVE OF O
2020-03-28 14:58:19,2020-03-28 14:58:19,3,300,1,0,DOH000000000005272,4,0,0,0,0,2,2,0,0,2020-03-28,0,0,16,MEDICAL MISSION GROUP HOSPITAL MULTIPURPOSE COOPERATIVE OF O
2020-04-14 12:54:39,2020-04-14 12:54:39,2,12985,0,0,DOH000000000005273,0,3,0,0,3,2,2,0,0,2020-04-14,0,1,8,"CEBU (VELEZ) GENERAL HOSPITAL, INC."
2020-04-03 2:43:58,2020-04-03 2:43:58,3,2729,0,0,DOH000000000005285,0,0,0,0,0,2,2,0,0,2020-04-03,0,0,1,ORIENTAL MINDORO SOUTHERN DISTRICT HOSPITAL
2020-04-03 8:06:17,2020-04-03 8:06:17,1,2403,0,0,DOH000000000005296,2,4,0,2,2,2,2,0,0,2020-04-03,0,0,8,LAMBAYONG DISTRICT HOSPITAL
2020-04-01 12:17:39,2020-04-01 12:17:39,2,1601,0,0,DOH000000000005359,1,0,0,0,0,2,2,0,0,2020-04-01,0,3,0,HOWARD HUBBARD MEMORIAL HOSPITAL
2020-04-13 13:36:40,2020-04-13 13:36:40,2,11680,0,0,DOH000000000005359,0,0,0,0,3,2,2,0,0,2020-04-13,0,0,0,HOWARD HUBBARD MEMORIAL HOSPITAL
2020-04-10 16:43:16,2020-04-10 16:43:16,3,8688,0,0,DOH000000000005359,0,0,0,0,0,2,0,0,0,2020-04-10,0,3,0,HOWARD HUBBARD MEMORIAL HOSPITAL
2020-04-07 14:01:40,2020-04-07 14:01:40,2,5496,0,0,DOH000000000005359,0,0,0,0,1,2,2,0,0,2020-04-07,0,2,0,HOWARD HUBBARD MEMORIAL HOSPITAL
2020-04-05 16:12:57,2020-04-05 16:12:57,3,4012,0,0,DOH000000000005359,0,0,0,0,3,2,3,0,0,2020-04-05,0,0,0,HOWARD HUBBARD MEMORIAL HOSPITAL
2020-04-11 17:26:42,2020-04-11 17:26:42,3,9786,0,0,DOH000000000005359,0,0,0,0,0,2,0,0,0,2020-04-11,0,3,0,HOWARD HUBBARD MEMORIAL HOSPITAL
2020-04-01 8:07:04,2020-04-01 8:07:04,1,1398,0,0,DOH000000000005389,1,0,0,0,23,2,2,0,0,2020-04-01,0,20,13,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
2020-03-30 8:38:42,2020-03-30 8:38:42,1,643,0,0,DOH000000000005389,0,0,0,1,23,2,2,0,0,2020-03-30,0,20,13,GOVERNOR CELESTINO GALLARES MEMORIAL HOSPITAL
2020-04-15 7:22:34,2020-04-15 7:22:34,1,13656,0,0,DOH000000000005416,0,0,0,0,0,2,0,0,0,2020-04-15,0,0,5,JOSEFINA BELMONTE DURAN MEMORIAL DISTRICT HOSPITAL
2020-04-14 7:42:15,2020-04-14 7:42:15,1,12262,0,0,DOH000000000005416,0,0,0,0,0,2,0,0,0,2020-04-14,0,0,5,JOSEFINA BELMONTE DURAN MEMORIAL DISTRICT HOSPITAL
2020-03-30 8:22:27,2020-03-30 8:22:27,1,633,5,0,DOH000000000005504,0,0,0,0,0,2,2,0,0,2020-03-30,0,0,2,DR. DOMINGO B. TAMONDONG MEMORIAL HOSPITAL & COLLEGE FOUNDAT
2020-03-29 11:43:03,2020-03-29 11:43:03,2,462,0,0,DOH000000000005504,0,0,0,0,5,2,2,0,0,2020-03-29,0,0,0,DR. DOMINGO B. TAMONDONG MEMORIAL HOSPITAL & COLLEGE FOUNDAT
2020-04-05 16:27:21,2020-04-05 16:27:21,1,4036,0,0,DOH000000000005521,1,0,1,0,0,2,2,0,0,2020-04-05,0,0,0,BERNARDINO GENERAL HOSPITAL I
2020-04-04 16:19:55,2020-04-04 16:19:55,3,3423,0,0,DOH000000000005614,5,0,0,0,0,2,2,0,0,2020-04-04,0,0,0,"ILOILO MISSION HOSPITAL, INC."
2020-04-11 16:06:51,2020-04-11 16:06:51,3,9637,0,0,DOH000000000005614,8,0,0,0,0,2,2,0,0,2020-04-11,0,0,0,"ILOILO MISSION HOSPITAL, INC."
2020-04-02 8:08:50,2020-04-02 8:08:50,1,1895,0,0,DOH000000000005614,6,0,0,0,0,2,2,0,0,2020-04-02,0,0,0,"ILOILO MISSION HOSPITAL, INC."
2020-04-10 14:22:40,2020-04-10 14:22:40,1,8424,1,1,DOH000000000005617,3,1,2,0,0,2,1,2,0,2020-04-10,1,0,1,"SACRED HEART HOSPITAL OF MALOLOS, INC."
2020-04-07 16:40:17,2020-04-07 16:40:17,3,5715,0,0,DOH000000000005687,0,0,0,0,0,2,2,0,0,2020-04-07,0,0,0,SEAMEN?S HOSPITAL
2020-04-01 7:55:23,2020-04-01 7:55:23,1,1386,0,0,DOH000000000005687,0,0,0,0,0,2,0,0,0,2020-04-01,0,0,0,SEAMEN?S HOSPITAL
2020-04-12 16:17:07,2020-04-12 16:17:07,3,10726,0,0,DOH000000000005687,0,0,0,0,0,2,2,0,0,2020-04-12,0,0,0,SEAMEN?S HOSPITAL
2020-04-09 15:59:06,2020-04-09 15:59:06,3,7531,0,0,DOH000000000005687,0,0,0,0,0,2,2,0,0,2020-04-09,0,0,0,SEAMEN?S HOSPITAL
2020-03-30 15:34:28,2020-03-30 15:34:28,3,812,0,0,DOH000000000005687,0,0,0,0,0,2,0,0,0,2020-03-30,0,0,0,SEAMEN?S HOSPITAL
2020-04-08 16:13:47,2020-04-08 16:13:47,3,6600,0,1,DOH000000000005687,0,0,0,0,0,2,3,0,0,2020-04-08,0,0,0,SEAMEN?S HOSPITAL
2020-04-05 15:49:18,2020-04-05 15:49:18,3,3954,0,0,DOH000000000005687,0,0,0,0,0,2,2,0,0,2020-04-05,0,0,0,SEAMEN?S HOSPITAL
2020-04-14 16:11:38,2020-04-14 16:11:38,3,13331,0,0,DOH000000000005687,0,0,0,0,0,2,1,0,0,2020-04-14,1,0,0,SEAMEN?S HOSPITAL
2020-04-10 16:08:16,2020-04-10 16:08:16,3,8606,0,0,DOH000000000005687,0,0,0,0,0,2,2,0,0,2020-04-10,0,0,0,SEAMEN?S HOSPITAL
2020-04-11 16:04:57,2020-04-11 16:04:57,3,9626,0,0,DOH000000000005687,0,0,0,0,0,2,2,0,0,2020-04-11,0,0,0,SEAMEN?S HOSPITAL
2020-04-15 11:45:17,2020-04-15 11:45:17,2,14283,0,0,DOH000000000005687,0,0,0,0,0,2,1,0,0,2020-04-15,1,0,0,SEAMEN?S HOSPITAL
2020-04-04 16:39:24,2020-04-04 16:39:24,3,3457,0,0,DOH000000000005687,0,0,0,0,0,2,0,0,0,2020-04-04,0,0,0,SEAMEN?S HOSPITAL
2020-04-02 11:52:50,2020-04-02 11:52:50,2,2062,0,0,DOH000000000005687,0,0,0,0,0,2,0,0,0,2020-04-02,0,0,0,SEAMEN?S HOSPITAL
2020-04-06 16:36:31,2020-04-06 16:36:31,3,4847,0,0,DOH000000000005687,0,0,0,0,0,2,2,0,0,2020-04-06,0,0,0,SEAMEN?S HOSPITAL
