updateddate,addeddate,reportdate,icu_np_o,beds_ward_v,isolbed_o,icu_wnp_v,hfhudcode,beds_ward_o,id,reporttime,icu_np_v,mechvent_o,mechvent_v,isolbed_v,icu_wnp_o,cfname
4/11/2020 9:16,4/11/2020 9:16,4/11/2020,0,0,0,0,DOH000000000037488,0,9111,1,0,0,0,4,0,DAET DOCTORS HOSPITAL INCORPORATED
4/12/2020 7:50,4/12/2020 7:50,4/12/2020,0,0,0,0,DOH000000000037488,0,9965,1,0,0,0,4,0,DAET DOCTORS HOSPITAL INCORPORATED
4/14/2020 8:54,4/14/2020 8:54,4/14/2020,0,0,0,0,DOH000000000037488,0,12568,1,0,0,0,4,0,DAET DOCTORS HOSPITAL INCORPORATED
4/13/2020 16:10,4/13/2020 16:10,4/13/2020,0,0,0,0,DOH000000000037698,0,11928,3,0,0,0,6,0,SULTAN KUDARAT DISTRICT HOSPITAL
4/8/2020 13:46,4/8/2020 13:46,4/8/2020,0,0,0,0,DOH000000000037698,0,6410,2,0,0,0,6,0,SULTAN KUDARAT DISTRICT HOSPITAL
4/12/2020 13:32,4/12/2020 13:32,4/12/2020,0,0,0,0,DOH000000000037698,0,10511,2,0,0,0,6,0,SULTAN KUDARAT DISTRICT HOSPITAL
4/10/2020 15:17,4/10/2020 15:17,4/10/2020,0,0,0,0,DOH000000000037698,0,8458,3,0,0,0,6,0,SULTAN KUDARAT DISTRICT HOSPITAL
4/9/2020 9:46,4/9/2020 9:46,4/9/2020,0,0,0,0,DOH000000000037698,0,7088,1,0,0,0,6,0,SULTAN KUDARAT DISTRICT HOSPITAL
4/14/2020 12:44,4/14/2020 12:44,4/14/2020,0,0,0,0,DOH000000000037698,0,12971,2,0,0,0,6,0,SULTAN KUDARAT DISTRICT HOSPITAL
4/11/2020 16:15,4/11/2020 16:15,4/11/2020,0,0,0,0,DOH000000000037698,0,9665,3,0,0,0,6,0,SULTAN KUDARAT DISTRICT HOSPITAL
4/11/2020 16:04,4/11/2020 16:04,4/11/2020,0,0,0,0,DOH000000000037752,0,9625,3,0,0,0,0,0,MANUPAC DOCTORS HEALTHCARE
4/14/2020 12:03,4/14/2020 12:03,4/14/2020,0,0,0,0,DOH000000000037752,0,12868,2,0,0,0,0,0,MANUPAC DOCTORS HEALTHCARE
4/13/2020 16:01,4/13/2020 16:01,4/13/2020,0,0,0,0,DOH000000000037752,0,11883,3,0,0,0,0,0,MANUPAC DOCTORS HEALTHCARE
4/8/2020 16:03,4/8/2020 16:03,4/8/2020,0,0,0,0,DOH000000000037752,0,6556,3,0,0,0,0,0,MANUPAC DOCTORS HEALTHCARE
4/9/2020 16:02,4/9/2020 16:02,4/9/2020,0,0,0,0,DOH000000000037752,0,7558,3,0,0,0,0,0,MANUPAC DOCTORS HEALTHCARE
4/12/2020 16:04,4/12/2020 16:04,4/12/2020,0,0,0,0,DOH000000000037752,0,10682,3,0,0,0,0,0,MANUPAC DOCTORS HEALTHCARE
4/10/2020 16:36,4/10/2020 16:36,4/10/2020,0,0,0,0,DOH000000000037752,0,8682,3,0,0,0,0,0,MANUPAC DOCTORS HEALTHCARE
4/13/2020 8:45,4/13/2020 8:45,4/13/2020,0,0,0,8,DOH000000000037753,0,11202,1,0,0,0,7,0,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC."
4/6/2020 17:04,4/6/2020 17:04,4/6/2020,0,0,0,8,DOH000000000037753,0,4874,1,0,0,0,7,2,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC."
4/9/2020 11:39,4/9/2020 11:39,4/9/2020,0,0,0,8,DOH000000000037753,0,7189,1,0,0,0,7,0,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC."
4/7/2020 13:05,4/7/2020 13:05,4/7/2020,0,0,0,8,DOH000000000037753,0,5464,1,0,0,0,7,2,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC."
4/10/2020 11:52,4/10/2020 11:52,4/10/2020,0,0,0,8,DOH000000000037753,0,8189,2,0,0,0,7,1,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC."
4/14/2020 13:14,4/14/2020 13:14,4/14/2020,0,0,0,8,DOH000000000037753,0,13023,2,0,0,0,7,0,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC."
4/11/2020 11:11,4/11/2020 11:11,4/11/2020,0,0,0,8,DOH000000000037753,0,9212,2,0,0,0,7,1,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC."
4/12/2020 9:57,4/12/2020 9:57,4/12/2020,0,0,0,8,DOH000000000037753,0,10222,1,0,0,0,7,1,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC."
4/8/2020 10:10,4/8/2020 10:10,4/8/2020,0,0,0,8,DOH000000000037753,0,6130,1,0,0,0,7,1,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC."
4/8/2020 21:08,4/8/2020 21:08,4/8/2020,0,0,0,0,DOH000000000037754,0,6747,3,0,0,0,0,0,JABONGA COMMUNITY INFIRMARY
4/9/2020 16:28,4/9/2020 16:28,4/9/2020,0,0,0,0,DOH000000000037754,0,7643,3,0,0,0,0,0,JABONGA COMMUNITY INFIRMARY
4/12/2020 17:43,4/12/2020 17:43,4/12/2020,0,0,0,0,DOH000000000037754,0,10813,3,0,0,0,0,0,JABONGA COMMUNITY INFIRMARY
4/10/2020 16:21,4/10/2020 16:21,4/10/2020,0,0,0,0,DOH000000000037754,0,8651,3,0,0,0,0,0,JABONGA COMMUNITY INFIRMARY
4/11/2020 15:47,4/11/2020 15:47,4/11/2020,0,0,0,0,DOH000000000037754,0,9577,3,0,0,0,0,0,JABONGA COMMUNITY INFIRMARY
4/13/2020 19:47,4/13/2020 19:47,4/13/2020,0,0,0,0,DOH000000000037754,0,12127,3,0,0,0,0,0,JABONGA COMMUNITY INFIRMARY
4/13/2020 16:00,4/13/2020 16:00,4/13/2020,0,0,0,0,DOH000000000037893,0,11872,3,0,0,0,0,0,GONZALES MEDICAL-SURGICAL AND BIRTHING CLINIC
4/12/2020 15:52,4/12/2020 15:52,4/12/2020,0,0,0,0,DOH000000000037893,0,10621,3,0,0,0,0,0,GONZALES MEDICAL-SURGICAL AND BIRTHING CLINIC
4/9/2020 15:57,4/9/2020 15:57,4/9/2020,0,0,0,0,DOH000000000037893,0,7523,3,0,0,0,0,0,GONZALES MEDICAL-SURGICAL AND BIRTHING CLINIC
4/14/2020 14:36,4/14/2020 14:36,4/14/2020,0,0,0,0,DOH000000000037941,0,13108,2,0,0,0,0,0,ROSALES CHUA PUN MEMORIAL INFIRMARY INC.
4/14/2020 13:04,4/14/2020 13:01,4/14/2020,0,0,0,0,DOH000000000037942,0,12999,2,0,0,0,0,0,AWUYON COMMUNITY MUNICIPAL HOSPITAL (FORMERLY:BAGANGA INFIRM
4/14/2020 11:53,4/14/2020 11:53,4/14/2020,0,0,0,0,DOH000000000037944,0,12820,2,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/7/2020 15:50,4/7/2020 15:50,4/7/2020,0,0,0,0,DOH000000000037944,0,5592,3,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/9/2020 15:53,4/9/2020 15:53,4/9/2020,0,0,0,0,DOH000000000037944,0,7510,3,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/5/2020 15:55,4/5/2020 15:55,4/5/2020,0,0,0,0,DOH000000000037944,0,3963,3,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/6/2020 15:56,4/6/2020 15:56,4/6/2020,0,0,0,0,DOH000000000037944,0,4738,3,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/3/2020 3:51,4/3/2020 3:51,4/3/2020,0,0,0,0,DOH000000000037944,0,2784,3,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/13/2020 15:54,4/13/2020 15:54,4/13/2020,0,0,0,0,DOH000000000037944,0,11854,3,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/11/2020 16:58,4/11/2020 16:58,4/11/2020,0,0,0,0,DOH000000000037944,0,9750,3,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/12/2020 16:10,4/12/2020 16:10,4/12/2020,0,0,0,0,DOH000000000037944,0,10713,3,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/4/2020 17:19,4/4/2020 17:19,4/4/2020,0,0,0,0,DOH000000000037944,0,3493,3,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/8/2020 15:55,4/8/2020 15:55,4/8/2020,0,0,0,0,DOH000000000037944,0,6529,3,0,0,0,5,0,F.P. URBIZTONDO MEDICAL HOSPITAL INC.
4/14/2020 13:23,4/14/2020 13:23,4/14/2020,0,0,0,0,DOH000000000037945,0,13033,2,0,0,0,0,0,KARMELLI CLINIC AND HOSPITAL PINILI INC.
4/14/2020 7:35,4/14/2020 7:35,4/14/2020,0,0,0,0,DOH000000000037946,0,12248,1,0,0,0,0,0,LB CRUEL MEDICAL CLINIC
4/11/2020 8:22,4/11/2020 8:22,4/11/2020,0,0,0,0,DOH000000000037946,0,8994,1,0,0,0,0,0,LB CRUEL MEDICAL CLINIC
4/12/2020 8:01,4/12/2020 8:01,4/12/2020,0,0,0,0,DOH000000000037946,0,9992,1,0,0,0,0,0,LB CRUEL MEDICAL CLINIC
4/13/2020 15:50,4/13/2020 15:50,4/13/2020,0,0,0,0,DOH000000000037946,0,11836,3,0,0,0,0,0,LB CRUEL MEDICAL CLINIC
4/14/2020 6:42,4/14/2020 6:42,4/14/2020,0,0,0,0,DOH000000000037947,0,12162,1,0,0,0,0,0,"DIOCESAN MEDICAL FOUNDATION OF SAN ANTONIO DE PADUA, INC."
4/13/2020 6:16,4/13/2020 6:16,4/13/2020,0,0,0,0,DOH000000000037947,0,10891,1,0,0,0,0,0,"DIOCESAN MEDICAL FOUNDATION OF SAN ANTONIO DE PADUA, INC."
4/12/2020 5:41,4/12/2020 5:41,4/12/2020,0,0,0,0,DOH000000000037947,0,9867,1,0,0,0,0,0,"DIOCESAN MEDICAL FOUNDATION OF SAN ANTONIO DE PADUA, INC."
4/6/2020 8:34,4/6/2020 8:34,4/6/2020,0,4,0,4,DOH000000000038000,0,4299,1,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/9/2020 15:15,4/9/2020 15:15,4/9/2020,0,4,0,4,DOH000000000038000,0,7455,3,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/12/2020 9:57,4/12/2020 9:57,4/12/2020,0,4,0,4,DOH000000000038000,0,10224,2,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
3/27/2020 12:56,3/27/2020 12:56,3/27/2020,0,4,0,5,DOH000000000038000,0,119,2,0,0,3,3,1,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/3/2020 3:15,4/3/2020 3:15,4/3/2020,0,4,0,4,DOH000000000038000,0,2740,3,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/10/2020 9:58,4/10/2020 9:58,4/10/2020,0,4,0,4,DOH000000000038000,0,8071,1,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/8/2020 8:31,4/8/2020 8:31,4/8/2020,0,4,0,4,DOH000000000038000,0,6008,1,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
3/28/2020 16:18,3/28/2020 16:18,3/28/2020,0,4,0,4,DOH000000000038000,0,323,3,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
3/31/2020 8:44,3/31/2020 8:44,3/31/2020,0,4,0,4,DOH000000000038000,0,1009,1,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/7/2020 18:12,4/7/2020 18:12,4/7/2020,0,4,0,4,DOH000000000038000,0,5772,3,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/14/2020 10:36,4/14/2020 10:36,4/14/2020,0,4,0,4,DOH000000000038000,0,12688,2,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/2/2020 2:46,4/2/2020 2:46,4/2/2020,0,4,0,4,DOH000000000038000,0,2165,3,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/11/2020 9:52,4/11/2020 9:52,4/11/2020,0,4,0,4,DOH000000000038000,0,9144,2,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/13/2020 10:25,4/13/2020 10:25,4/13/2020,0,4,0,4,DOH000000000038000,0,11351,2,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/1/2020 8:31,4/1/2020 8:31,4/1/2020,0,4,0,4,DOH000000000038000,0,1435,1,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/4/2020 14:55,4/4/2020 14:55,4/4/2020,0,4,0,4,DOH000000000038000,0,3331,3,0,0,4,4,0,"METRO HEALTH SPECIALISTS HOSPITAL, INC."
4/10/2020 15:57,4/10/2020 15:57,4/10/2020,0,0,0,0,DOH000000000038007,0,8550,3,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/1/2020 12:12,4/1/2020 12:12,4/1/2020,0,0,0,0,DOH000000000038007,0,1598,2,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
3/27/2020 16:01,3/27/2020 16:01,3/27/2020,0,0,0,0,DOH000000000038007,0,141,1,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
3/31/2020 8:33,3/31/2020 8:33,3/31/2020,0,0,0,0,DOH000000000038007,0,995,1,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
3/30/2020 16:26,3/30/2020 16:26,3/30/2020,0,0,0,0,DOH000000000038007,0,853,3,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/14/2020 13:10,4/14/2020 13:10,4/14/2020,0,0,0,0,DOH000000000038007,0,13014,2,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/2/2020 12:08,4/2/2020 12:08,4/2/2020,0,0,0,0,DOH000000000038007,0,2094,2,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/9/2020 16:02,4/9/2020 16:02,4/9/2020,0,0,0,0,DOH000000000038007,0,7559,3,0,0,0,1,0,GRUPO MEDICO DE DIOS INC.
4/8/2020 16:08,4/8/2020 16:08,4/8/2020,0,0,0,0,DOH000000000038007,0,6576,3,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/4/2020 16:12,4/4/2020 16:12,4/4/2020,0,0,0,0,DOH000000000038007,0,3407,3,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/13/2020 16:14,4/13/2020 16:14,4/13/2020,0,0,0,0,DOH000000000038007,0,11948,3,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/3/2020 8:27,4/3/2020 8:27,4/3/2020,0,0,0,0,DOH000000000038007,0,2428,1,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/11/2020 16:19,4/11/2020 16:19,4/11/2020,0,0,0,0,DOH000000000038007,0,9675,3,0,0,0,1,0,GRUPO MEDICO DE DIOS INC.
4/6/2020 16:05,4/6/2020 16:05,4/6/2020,0,0,0,0,DOH000000000038007,0,4767,3,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
3/28/2020 16:05,3/28/2020 16:05,3/28/2020,0,0,0,0,DOH000000000038007,0,316,3,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
3/29/2020 16:42,3/29/2020 16:42,3/29/2020,0,0,0,0,DOH000000000038007,0,548,3,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/12/2020 12:10,4/12/2020 12:10,4/12/2020,0,0,0,0,DOH000000000038007,0,10408,2,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/7/2020 16:05,4/7/2020 16:05,4/7/2020,0,0,0,0,DOH000000000038007,0,5629,3,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/5/2020 16:49,4/5/2020 16:49,4/5/2020,0,0,0,0,DOH000000000038007,0,4063,3,0,0,0,0,0,GRUPO MEDICO DE DIOS INC.
4/9/2020 10:29,4/9/2020 10:29,4/9/2020,0,0,0,1,DOH000000000038008,0,7110,2,0,0,0,8,2,SALUBRIS INC.
4/14/2020 9:21,4/14/2020 9:21,4/14/2020,0,0,0,0,DOH000000000038008,0,12618,1,0,0,0,8,3,SALUBRIS INC.
4/6/2020 9:55,4/6/2020 9:55,4/6/2020,0,0,0,3,DOH000000000038008,0,4386,1,0,0,0,5,0,SALUBRIS INC.
4/5/2020 8:34,4/5/2020 8:34,4/5/2020,0,0,0,3,DOH000000000038008,0,3654,1,0,0,0,5,0,SALUBRIS INC.
4/10/2020 8:08,4/10/2020 8:08,4/10/2020,2,0,0,8,DOH000000000038008,0,7818,1,1,0,0,0,4,SALUBRIS INC.
3/29/2020 14:20,3/29/2020 14:20,3/29/2020,0,0,0,3,DOH000000000038008,0,503,2,0,0,0,8,0,SALUBRIS INC.
3/27/2020 16:21,3/27/2020 16:21,3/27/2020,0,0,0,2,DOH000000000038008,0,147,3,0,0,0,8,1,SALUBRIS INC.
4/7/2020 9:15,4/7/2020 9:15,4/7/2020,0,0,0,2,DOH000000000038008,0,5181,1,0,0,0,8,1,SALUBRIS INC.
4/8/2020 9:17,4/8/2020 9:17,4/8/2020,0,0,0,2,DOH000000000038008,0,6095,1,0,0,0,8,1,SALUBRIS INC.
4/10/2020 16:55,4/10/2020 16:55,4/10/2020,0,0,0,4,DOH000000000038110,0,8707,3,0,0,1,0,0,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/4/2020 16:04,4/4/2020 16:04,4/4/2020,0,0,0,4,DOH000000000038110,0,3379,3,0,0,1,0,1,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/6/2020 16:54,4/6/2020 16:54,4/6/2020,0,0,0,5,DOH000000000038110,0,4866,3,0,0,1,0,0,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/14/2020 12:59,4/14/2020 12:59,4/14/2020,0,0,0,5,DOH000000000038110,0,12995,2,0,0,1,0,0,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/11/2020 16:29,4/11/2020 16:29,4/11/2020,0,0,0,4,DOH000000000038110,0,9701,3,0,0,1,0,1,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/13/2020 12:19,4/13/2020 12:19,4/13/2020,0,0,0,5,DOH000000000038110,0,11560,2,0,0,1,0,0,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/8/2020 11:39,4/8/2020 11:39,4/8/2020,0,0,0,5,DOH000000000038110,0,6183,2,0,0,1,0,0,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/3/2020 12:04,4/3/2020 12:04,4/3/2020,0,0,0,3,DOH000000000038110,0,2621,2,0,0,0,0,2,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/12/2020 16:18,4/12/2020 16:18,4/12/2020,0,0,0,5,DOH000000000038110,0,10729,3,0,0,1,0,0,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/9/2020 15:52,4/9/2020 15:52,4/9/2020,0,0,0,5,DOH000000000038110,0,7502,3,0,0,1,0,0,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/7/2020 17:28,4/7/2020 17:28,4/7/2020,0,0,0,5,DOH000000000038110,0,5760,3,0,0,1,0,0,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/5/2020 15:42,4/5/2020 15:42,4/5/2020,0,0,0,4,DOH000000000038110,0,3948,3,0,0,1,0,1,BATANGAS HEALTHCARE SPECIALISTS MEDICAL CENTER (new)
4/8/2020 8:56,4/8/2020 8:56,4/8/2020,0,2,0,8,DOH000000000038113,0,6058,1,2,0,1,2,0,"CATANDUANES DOCTORS HOSPITAL, INC."
4/14/2020 8:00,4/14/2020 7:54,4/14/2020,0,2,0,8,DOH000000000038113,0,12303,1,2,0,1,2,0,"CATANDUANES DOCTORS HOSPITAL, INC."
4/11/2020 15:59,4/11/2020 15:59,4/11/2020,0,2,0,8,DOH000000000038113,0,9606,3,2,0,1,2,0,"CATANDUANES DOCTORS HOSPITAL, INC."
4/13/2020 9:15,4/13/2020 9:15,4/13/2020,0,2,0,8,DOH000000000038113,0,11267,1,2,0,1,2,0,"CATANDUANES DOCTORS HOSPITAL, INC."
4/10/2020 12:39,4/10/2020 12:39,4/10/2020,0,0,0,2,DOH000000000038115,0,8331,2,0,0,2,8,0,HOLY MOTHER OF MERCY HOSPITAL (former Bacolod Our Mother of
4/13/2020 12:34,4/13/2020 12:34,4/13/2020,0,0,0,2,DOH000000000038115,0,11590,2,0,0,2,8,0,HOLY MOTHER OF MERCY HOSPITAL (former Bacolod Our Mother of
4/11/2020 11:25,4/11/2020 11:25,4/11/2020,0,0,0,2,DOH000000000038115,0,9238,2,0,0,2,8,0,HOLY MOTHER OF MERCY HOSPITAL (former Bacolod Our Mother of
4/8/2020 10:20,4/8/2020 10:20,4/8/2020,0,0,0,2,DOH000000000038115,0,6137,1,0,0,2,8,0,HOLY MOTHER OF MERCY HOSPITAL (former Bacolod Our Mother of
4/14/2020 13:28,4/14/2020 13:28,4/14/2020,0,0,0,2,DOH000000000038115,0,13043,2,0,0,2,8,0,HOLY MOTHER OF MERCY HOSPITAL (former Bacolod Our Mother of
4/6/2020 12:02,4/6/2020 12:02,4/6/2020,0,0,0,2,DOH000000000038115,0,4513,2,0,0,2,8,0,HOLY MOTHER OF MERCY HOSPITAL (former Bacolod Our Mother of
4/7/2020 9:46,4/7/2020 9:46,4/7/2020,0,0,0,2,DOH000000000038115,0,5224,2,0,0,2,8,0,HOLY MOTHER OF MERCY HOSPITAL (former Bacolod Our Mother of
4/4/2020 16:08,4/4/2020 16:08,4/4/2020,0,0,0,2,DOH000000000038115,0,3392,3,0,0,2,8,0,HOLY MOTHER OF MERCY HOSPITAL (former Bacolod Our Mother of
4/8/2020 8:54,4/8/2020 8:54,4/8/2020,0,0,0,0,DOH000000000038151,0,6054,1,0,0,0,0,2,DARAGA DOCTORS HOSPITAL
4/11/2020 17:19,4/11/2020 17:19,4/11/2020,0,0,0,0,DOH000000000038151,0,9780,3,0,0,0,0,2,DARAGA DOCTORS HOSPITAL
4/10/2020 15:58,4/10/2020 15:58,4/10/2020,0,0,0,0,DOH000000000038151,0,8558,3,0,0,0,0,2,DARAGA DOCTORS HOSPITAL
4/13/2020 8:23,4/13/2020 8:23,4/13/2020,0,0,0,0,DOH000000000038151,0,11130,1,0,0,0,0,2,DARAGA DOCTORS HOSPITAL
4/4/2020 8:42,4/4/2020 8:42,4/4/2020,0,0,0,0,DOH000000000038151,0,3088,1,0,0,0,0,3,DARAGA DOCTORS HOSPITAL
4/7/2020 12:50,4/7/2020 12:50,4/7/2020,0,0,0,0,DOH000000000038151,0,5454,2,0,0,0,0,2,DARAGA DOCTORS HOSPITAL
4/6/2020 9:00,4/6/2020 9:00,4/6/2020,0,0,0,0,DOH000000000038151,0,4328,1,0,0,0,0,3,DARAGA DOCTORS HOSPITAL
4/12/2020 10:34,4/12/2020 10:34,4/12/2020,0,0,0,0,DOH000000000038151,0,10247,1,0,0,0,0,2,DARAGA DOCTORS HOSPITAL
4/14/2020 7:51,4/14/2020 7:51,4/14/2020,0,0,0,1,DOH000000000038151,0,12286,1,0,0,0,0,1,DARAGA DOCTORS HOSPITAL
4/9/2020 7:14,4/9/2020 7:14,4/9/2020,0,1,0,6,DOH000000000038207,0,6784,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/12/2020 10:00,4/12/2020 10:00,4/12/2020,0,1,0,6,DOH000000000038207,0,10228,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/13/2020 7:04,4/13/2020 7:04,4/13/2020,0,1,0,6,DOH000000000038207,0,10910,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/10/2020 8:20,4/10/2020 8:20,4/10/2020,0,1,0,6,DOH000000000038207,0,7869,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/3/2020 7:01,4/3/2020 7:01,4/3/2020,0,1,0,6,DOH000000000038207,0,2334,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/5/2020 13:25,4/5/2020 13:25,4/5/2020,0,1,0,6,DOH000000000038207,0,3906,2,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/4/2020 6:51,4/4/2020 6:51,4/4/2020,0,1,0,6,DOH000000000038207,0,2946,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/6/2020 7:11,4/6/2020 7:11,4/6/2020,0,1,0,6,DOH000000000038207,0,4149,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/8/2020 7:16,4/8/2020 7:16,4/8/2020,0,1,0,6,DOH000000000038207,0,5826,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/14/2020 7:10,4/14/2020 7:10,4/14/2020,0,1,0,6,DOH000000000038207,0,12185,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/2/2020 7:08,4/2/2020 7:08,4/2/2020,0,1,0,6,DOH000000000038207,0,1832,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/1/2020 7:15,4/1/2020 7:15,4/1/2020,0,1,0,6,DOH000000000038207,0,1349,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/7/2020 7:05,4/7/2020 7:05,4/7/2020,0,1,0,6,DOH000000000038207,0,4953,1,1,0,0,2,0,HOLY MARY WOMEN AND CHILDREN'S HOSPITAL
4/12/2020 18:35,4/12/2020 18:35,4/12/2020,0,0,0,0,DOH000000000038213,0,10843,3,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/14/2020 14:10,4/14/2020 14:10,4/14/2020,0,0,0,0,DOH000000000038213,0,13091,2,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/2/2020 12:46,4/2/2020 12:46,4/2/2020,0,0,0,0,DOH000000000038213,0,2130,2,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/4/2020 14:42,4/4/2020 14:42,4/4/2020,0,0,0,0,DOH000000000038213,0,3328,2,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/8/2020 12:37,4/8/2020 12:37,4/8/2020,0,0,0,0,DOH000000000038213,0,6323,2,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/3/2020 1:34,4/3/2020 1:34,4/3/2020,0,0,0,0,DOH000000000038213,0,2706,2,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/7/2020 16:03,4/7/2020 16:03,4/7/2020,0,0,0,0,DOH000000000038213,0,5620,3,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/5/2020 19:03,4/5/2020 19:03,4/5/2020,0,0,0,0,DOH000000000038213,0,4116,3,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
4/13/2020 16:34,4/13/2020 16:34,4/13/2020,0,0,0,0,DOH000000000038213,0,11998,3,0,0,0,0,0,BATARAZA DISTRICT HOSPITAL
